property_id,lat,lng,addr_street,suburb,lga,closet_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
16166,-37.708324,144.94641,1 Edgar Street,HADFIELD, WYNDHAM ,19961,1.3890074359770341,30,1,99,43,33,20
56518,-37.847816,145.0994,29 Somers Street,BURWOOD, MARIBYRNONG ,19849,1.711533989844779,25,1,22,7,5,3
69546,-37.86452,145.10928,13A Raymond Street,ASHWOOD, DAREBIN ,19848,2.4718048967067756,27,1,41,21,15,8
24742,-37.67292,144.96312,4 Almound Court,CAMPBELLFIELD, STRATHBOGIE ,19960,1.6319107898429803,34,1,0,0,0,0
48942,-37.812843,145.06898,11 Parkside Avenue,DEEPDENE, BULOKE ,19892,1.454464660063416,18,1,0,0,0,0
39189,-37.75233,145.03731,3 Skeffington Street,BELLFIELD, MITCHELL ,19934,1.926898202417746,33,1,14,5,3,1
16992,-37.70352,144.95386,3 Fairleigh Street,GLENROY, WYNDHAM ,19961,0.5435509766460953,30,1,99,43,33,20
7266,-37.73762,144.82245,178 Sunshine Avenue,KEALBA, BASS COAST ,20002,2.1300260684265826,28,1,0,0,0,0
5417,-37.780594,144.85007,1/26 Carlton Street,BRAYBROOK, HUME ,20021,1.7517094651537262,20,1,332,214,155,80
72867,-37.85848,145.2582,113 Kanooka Road,BORONIA, TOWONG ,19870,2.0590541363573274,41,1,0,0,0,0
52629,-37.828915,145.00955,2 Parkville Street,BURNLEY, STRATHBOGIE ,19906,0.23142442041335676,8,1,0,0,0,0
63912,-37.792915,145.28232,20-22 Croydon Road,CROYDON, CARDINIA ,19878,0.318893671482891,42,1,25,10,5,3
35282,-37.70844,145.00775,6 Broadhurst Avenue,RESERVOIR, EAST GIPPSLAND ,20009,0.16797649116589697,41,1,1,0,0,0
53582,-37.819874,145.00343,62 Coppin Street,RICHMOND, EAST GIPPSLAND ,19906,0.9292263709595968,8,1,1,0,0,0
53995,-37.836044,145.042,10 Ercildoune Avenue,HAWTHORN, YARRA ,19903,1.5563211216066093,14,1,15,7,5,3
68598,-37.857166,145.01903,58 Armadale Street,ARMADALE, BRIMBANK ,19945,0.08367011130937502,16,1,77,34,21,12
43581,-37.71283,145.07713,2/15 Kenmare Street,WATSONIA, MANNINGHAM ,19984,0.6224194442751854,42,1,11,6,4,2
86934,-37.897102,144.99081,6 Merton Avenue,BRIGHTON, HUME ,19941,4.340056158805306,27,1,332,214,155,80
94299,-37.95853,145.07863,17 Birkdale Avenue,HEATHERTON, SOUTH GIPPSLAND ,19866,2.2977582991061514,40,1,2,0,0,0
8570,-37.757645,144.7832,57 Furlong Road,CAIRNLEA, YARRA RANGES ,20002,2.0551710091903947,28,1,5,3,2,1
69470,-37.868015,145.09784,11 Queens Parade,ASHWOOD, DAREBIN ,19847,1.5982801823225534,28,1,41,21,15,8
42862,-37.718933,145.0902,15 Hedline Place,MACLEOD, WANGARATTA ,19984,1.0516096245453384,42,1,0,0,0,0
47444,-37.72737,145.13875,68 PORTER STREET,ELTHAM, FRANKSTON ,19987,1.7336580398509303,52,1,3,3,2,1
90847,-37.963943,145.08098,58 Jells Road,CHELTENHAM, YARRA RANGES ,19866,2.338164942285141,40,1,5,3,2,1
56646,-37.878166,145.14781,39 Somers Street,GLEN WAVERLEY, HINDMARSH ,19916,5.414025108098313,28,1,0,0,0,0
18885,-37.673313,144.91824,43 Talgarno Street,BROADMEADOWS, WODONGA ,20030,1.090495534477501,32,1,3,0,0,0
62744,-37.831768,145.25769,23 Danielle Crescent,HEATHMONT, HORSHAM ,19871,1.2168932145757387,37,1,0,0,0,0
93741,-37.99594,145.08942,9 Elliot Street,PARKDALE, STONNINGTON ,19864,1.1916868906905471,45,1,19,4,3,1
55958,-37.839897,145.08159,8 Mayfield Avenue,CAMBERWELL, MELBOURNE ,19850,0.6985227028192632,23,1,23,11,8,5
33870,-37.720028,144.99869,15 Clinnick Street,RESERVOIR, EAST GIPPSLAND ,20010,0.810924141650735,40,1,1,0,0,0
61748,-37.807667,145.23322,3 Wattle Avenue,RINGWOOD, MACEDON RANGES ,19902,0.9882837967233177,35,1,1,1,1,0
74340,-37.883965,145.02545,37 Webb Street,CAULFIELD, MELTON ,19942,1.6066624947338064,24,1,87,28,19,10
97079,-38.01264,145.27661,9 Bindi Close,HALLAM, GLEN EIRA ,19885,0.8257518770580605,50,1,15,4,2,1
96063,-37.92902,145.04965,60 Tucker Road,BENTLEIGH, HOBSONS BAY ,19937,1.2798712889707593,34,1,20,14,15,10
37823,-37.630135,145.03539,9 Basalt Terrace,EPPING, FRANKSTON ,20005,2.5201652031456265,51,1,3,3,2,1
5961,-37.780483,144.84328,1 Sturt Street,SUNSHINE, KNOX ,20021,1.2808420424053912,20,1,23,5,3,2
48610,-37.810112,145.04568,6 Maxwell Street,KEW, SOUTH GIPPSLAND ,19903,1.3677473847506747,14,1,2,0,0,0
61318,-37.819355,145.2292,15 Ellison Street,RINGWOOD, MACEDON RANGES ,19902,0.38665361728623987,35,1,1,1,1,0
62959,-37.827766,145.25821,47 Coven Avenue,HEATHMONT, HORSHAM ,19871,1.202099780949954,37,1,0,0,0,0
74514,-37.886765,145.0494,11 Milton Street,CARNEGIE, MELBOURNE ,19942,0.7106046092157461,24,1,23,11,8,5
4469,-37.843506,144.87637,43 Agg Street,NEWPORT, MANSFIELD ,20023,4.707871718205179,15,1,0,0,0,0
73001,-37.864845,145.25975,15 Sedgwick Road,BORONIA, TOWONG ,19869,2.219534078127851,44,1,0,0,0,0
85194,-37.89258,145.00887,1/50 College Street,ELSTERNWICK, MORELAND ,19942,2.947699591558612,24,1,111,50,47,25
85228,-37.882866,145.00284,11 St Georges Road,ELSTERNWICK, MORELAND ,19944,2.9704800702317025,18,1,111,50,47,25
93636,-38.019627,145.10254,7 Kubis Avenue,ASPENDALE, YARRIAMBIACK ,19862,0.8459845568847739,51,1,0,0,0,0
6511,-37.793377,144.83215,26 Benjamin Street,SUNSHINE, KNOX ,20021,0.5426005310938607,20,1,23,5,3,2
54737,-37.8179,145.04315,8 Wright Street,HAWTHORN, YARRA ,19903,0.5537024317698617,14,1,15,7,5,3
86541,-37.926636,145.00053,3/15 Yuille Street,BRIGHTON, HUME ,19938,3.072104992166131,32,1,332,214,155,80
78892,-37.96003,145.14346,28 Hilton Avenue,SPRINGVALE, GREATER BENDIGO ,19913,1.4629619068116415,36,1,0,0,0,0
78050,-37.924034,145.16719,4 Valewood Drive,MULGRAVE, MACEDON RANGES ,19914,2.9644486574421407,33,1,1,1,1,0
10488,-37.794155,144.91887,38 The Crescent,KENSINGTON, SOUTH GIPPSLAND ,20041,1.0261173097255145,9,1,2,0,0,0
54737,-37.8179,145.04315,8 Wright Street,HAWTHORN, YARRA ,19903,0.5537024317698617,14,1,15,7,5,3
86541,-37.926636,145.00053,3/15 Yuille Street,BRIGHTON, HUME ,19938,3.072104992166131,32,1,332,214,155,80
78892,-37.96003,145.14346,28 Hilton Avenue,SPRINGVALE, GREATER BENDIGO ,19913,1.4629619068116415,36,1,0,0,0,0
78050,-37.924034,145.16719,4 Valewood Drive,MULGRAVE, MACEDON RANGES ,19914,2.9644486574421407,33,1,1,1,1,0
10488,-37.794155,144.91887,38 The Crescent,KENSINGTON, SOUTH GIPPSLAND ,20041,1.0261173097255145,9,1,2,0,0,0
10926,-37.791103,144.93175,85 Rankins Road,KENSINGTON, SOUTH GIPPSLAND ,20041,0.31680621714174306,9,1,2,0,0,0
54768,-37.816185,145.04053,9 Percy Street,HAWTHORN, YARRA ,19904,0.6891675272517738,12,1,15,7,5,3
18138,-37.693176,144.92735,13 Keith Crescent,BROADMEADOWS, WODONGA ,20031,1.0362698167399556,30,1,3,0,0,0
716,-37.798122,144.90457,26 Donald Street,FOOTSCRAY, WHITTLESEA ,20025,0.35097219605300783,10,1,152,69,45,23
18444,-37.66639,144.93845,21 Echuca Street,DALLAS, MOORABOOL ,19960,0.7316545489897216,34,1,7,2,1,0
35482,-37.732697,145.03473,7 Mattea Court,RESERVOIR, EAST GIPPSLAND ,20011,2.8537695546051363,37,1,1,0,0,0
78328,-37.926563,145.15529,7 Mountain Crescent,MULGRAVE, MACEDON RANGES ,19914,1.9632736447666375,33,1,1,1,1,0
65297,-37.80752,145.31976,3/28 Cherylnne Crescent,KILSYTH, SURF COAST ,19877,2.6159917203683336,46,1,1,0,0,0
71263,-37.850636,145.22917,2 Putney Close,WANTIRNA, CENTRAL GOLDFIELDS ,19871,2.8281517426270266,37,1,0,0,0,0
73005,-37.867607,145.26938,15 Wells Avenue,BORONIA, TOWONG ,19869,1.540661709146957,44,1,0,0,0,0
48921,-37.808167,145.09282,102 Winmalee Road,BALWYN, HOBSONS BAY ,19896,1.6794811716950182,25,1,20,14,15,10
12126,-37.72239,144.76503,10 Sandstone Court,DELAHEY, BULOKE ,20000,2.5000834311663267,34,1,0,0,0,0
17595,-37.700302,144.90643,68 VALLEY CRESCENT,GLENROY, WYNDHAM ,20031,1.0099055827070242,30,1,99,43,33,20
84292,-37.854458,145.01047,682 High Street,PRAHRAN, BOROONDARA ,19946,0.5095656490379893,14,1,12,3,2,1
48773,-37.799324,145.04146,83 Gladstone Street,KEW, SOUTH GIPPSLAND ,19931,2.4968278909739254,28,1,2,0,0,0
2870,-37.819523,144.88281,15 Dean Street,YARRAVILLE, MITCHELL ,20023,1.984227622553284,15,1,14,5,3,1
54104,-37.81789,145.04025,14 Edward Street,HAWTHORN, YARRA ,19904,0.5205668481223997,12,1,15,7,5,3
69578,-37.86198,145.11006,15 Eildon Road,ASHWOOD, DAREBIN ,19848,2.523840692590947,27,1,41,21,15,8
2517,-37.805275,144.88213,8 Empress Avenue,KINGSVILLE, ALPINE ,20023,0.4775412455704115,15,1,0,0,0,0
57399,-37.8292,145.07542,7 Dryden Street,CANTERBURY, MELBOURNE ,19852,0.5691333546196673,19,1,23,11,8,5
36214,-37.663773,145.03333,17 Mindoro Cres,LALOR, KINGSTON ,20005,1.298456176853438,51,1,13,4,2,1
83916,-37.847664,144.99843,352-354 Malvern Road,PRAHRAN, BOROONDARA ,19947,0.47284695779435765,12,1,12,3,2,1
23937,-37.7036,144.96584,12 Basil Street,FAWKNER, MONASH ,19961,0.694141164428101,30,1,16,4,3,2
34691,-37.699375,145.03436,32 Manoel Avenue,RESERVOIR, EAST GIPPSLAND ,20008,2.0424728107206933,44,1,1,0,0,0
50809,-37.792667,145.11502,14 Balfour Street,DONCASTER, MORELAND ,20042,3.0091947846672444,22,1,111,50,47,25
40454,-37.694485,145.0697,36 David Crescent,BUNDOORA, WODONGA ,19984,2.2142496054876846,42,1,3,0,0,0
16400,-37.709778,144.93628,12 Caldwell Street,GLENROY, WYNDHAM ,20033,1.5856556706176597,26,1,99,43,33,20
43922,-37.713287,145.07767,8 Kenmare Street,WATSONIA, MANNINGHAM ,19984,0.5985628567327674,42,1,11,6,4,2
75887,-37.899296,145.1021,2/1526 Dandenong Road,OAKLEIGH, WANGARATTA ,19917,1.217092954659421,26,1,0,0,0,0
72451,-37.85046,145.26788,5 Waranga Road,BAYSWATER, INDIGO ,19870,0.9720541650274065,41,1,-1,0,0,0
10029,-37.792633,144.93155,129 Rankins Road,KENSINGTON, SOUTH GIPPSLAND ,20041,0.15630396519337594,9,1,2,0,0,0
36628,-37.641415,145.05103,1 Fetlock Place,EPPING, FRANKSTON ,45795,1.6534035067010642,54,1,3,3,2,1
85091,-37.876335,144.98465,70 Mitford Street,ELWOOD, MORELAND ,19945,3.766232636081105,16,1,111,50,47,25
29720,-37.780422,145.00198,22 Harper Street,NORTHCOTE, MURRINDINDI ,19928,0.24299434759544664,22,1,0,0,0,0
84017,-37.850544,144.99979,42 Murray Street,PRAHRAN, BOROONDARA ,19947,0.6942796222437579,12,1,12,3,2,1
14878,-37.75715,144.90729,9 Waverley Street,ESSENDON, NILLUMBIK ,20037,0.7956309759732336,16,1,4,1,1,1
52846,-37.822426,145.0075,264a Burnley Street,RICHMOND, EAST GIPPSLAND ,19906,0.571983706979831,8,1,1,0,0,0
10450,-37.79283,144.93326,35 Robertson Street,KENSINGTON, SOUTH GIPPSLAND ,20041,0.262637370813611,9,1,2,0,0,0
49007,-37.80811,145.09746,131 Winmalee Road,BALWYN, HOBSONS BAY ,19896,1.4460545053918912,25,1,20,14,15,10
47554,-37.69853,145.16089,8 Long Valley Way,ELTHAM, FRANKSTON ,19987,2.0306197909044763,52,1,3,3,2,1
62341,-37.82419,145.22748,81 Wantirna Road,RINGWOOD, MACEDON RANGES ,19902,0.9333739241738503,35,1,1,1,1,0
61767,-37.819756,145.23361,30 Caroline Street,RINGWOOD, MACEDON RANGES ,19902,0.5934985544219593,35,1,1,1,1,0
54719,-37.81532,145.0191,7A Brook Street,HAWTHORN, YARRA ,19905,0.7975001506613313,10,1,15,7,5,3
66279,-37.769417,145.30495,36 Barker Drive,MOOROOLBARK, WEST WIMMERA ,19877,1.8284359108748844,46,1,0,0,0,0
69544,-37.86746,145.10616,138 High Street,ASHWOOD, DAREBIN ,19848,2.264510722028611,27,1,41,21,15,8
13703,-37.74626,144.89351,108 Ogilvie Street,ESSENDON, NILLUMBIK ,20037,2.2728457757332854,16,1,4,1,1,1
68508,-37.860397,145.02615,38 Barkly Avenue,ARMADALE, BRIMBANK ,19944,0.7078837348575828,18,1,77,34,21,12
93907,-38.05986,145.12987,36 Royal Road,BONBEACH, QUEENSCLIFFE ,19859,0.9566031544099438,56,1,0,0,0,0
47281,-37.73247,145.14474,5 Rodda Parade,ELTHAM, FRANKSTON ,19987,2.1236735667459787,52,1,3,3,2,1
29113,-37.79966,144.9982,73 Turner Street,ABBOTSFORD,BANYULE ,19975,0.3330491755463526,18,1,22,12,7,4
37819,-37.64288,145.04832,89 Derby Drive,EPPING, FRANKSTON ,45795,1.790961677596704,54,1,3,3,2,1
51953,-37.80049,145.18431,5 Exford Place,DONVALE, CASEY ,19900,2.063269799614536,30,1,69,22,14,7
83716,-37.854664,145.0051,23 Banole Avenue,PRAHRAN, BOROONDARA ,19946,0.8862025551390144,14,1,12,3,2,1
51699,-37.790195,145.13242,82 Whittens Lane,DONCASTER, MORELAND ,20042,3.3725133261665725,22,1,111,50,47,25
64936,-37.785282,145.30034,86 Mount View Parade,CROYDON, CARDINIA ,19877,1.0629901278131457,46,1,25,10,5,3
8246,-37.749287,144.74562,2 Windle Terrace,BURNSIDE, MOYNE ,20001,4.785600113476198,31,1,0,0,0,0
4549,-37.843803,144.87555,56 Ford Street,NEWPORT, MANSFIELD ,20023,4.753097419998833,15,1,0,0,0,0
88853,-37.94684,145.03134,4 Locinda Street,HIGHETT, GREATER DANDENONG ,19872,0.9410845967884114,37,1,36,9,6,3
71738,-37.85561,145.23415,68 Amesbury Avenue,WANTIRNA, CENTRAL GOLDFIELDS ,19871,3.1724139392374706,37,1,0,0,0,0
9237,-37.846046,144.72397,1/7 Gascoyne Way,TRUGANINA, CENTRAL GOLDFIELDS ,20021,11.519840951870723,20,1,0,0,0,0
88791,-37.944653,145.03038,32 Tweed Street,HIGHETT, GREATER DANDENONG ,19872,1.0926799007937698,37,1,36,9,6,3
27563,-37.609104,144.91934,7 Eldergreen Circuit,CRAIGIEBURN, YARRA RANGES ,40221,2.2648723242459217,41,1,5,3,2,1
46213,-37.72593,145.13084,69 Buena Vista Drive,MONTMORENCY, PORT PHILLIP ,19986,1.4407178082842176,48,1,25,8,5,3
33064,-37.73936,144.99605,64 Cramer Street,PRESTON, BOROONDARA ,20012,0.40119533718239986,35,1,12,3,2,1
67050,-37.768204,145.36826,147 Hereford Road,LILYDALE, FRANKSTON ,19876,2.2941844450321773,51,1,3,3,2,1
47187,-37.703285,145.16862,41 Milborne Crescent,ELTHAM, FRANKSTON ,19987,2.1591488868801956,52,1,3,3,2,1
65924,-37.781517,145.31645,19 Woodville Road,MOOROOLBARK, WEST WIMMERA ,19877,0.5063168166073645,46,1,0,0,0,0
82215,-37.990875,145.23105,45 Betula Street,DOVETON, HINDMARSH ,19888,1.874758288641319,46,1,0,0,0,0
5078,-37.872707,144.81642,243 Queen Street,ALTONA, BRIMBANK ,20022,9.14284552666947,17,1,77,34,21,12
76647,-37.92304,145.13206,2 Dooga Street,CLAYTON, HINDMARSH ,19915,1.0288977388819367,31,1,0,0,0,0
48077,-37.79846,145.0455,2/9 Asquith Street,KEW, SOUTH GIPPSLAND ,19931,2.561131098524053,28,1,2,0,0,0
34983,-37.708916,145.02838,44 Purinuan Road,RESERVOIR, EAST GIPPSLAND ,20009,1.6652166099152237,41,1,1,0,0,0
35293,-37.720737,144.99898,6 Clinnick Street,RESERVOIR, EAST GIPPSLAND ,20010,0.8260746798059434,40,1,1,0,0,0
19700,-37.674137,144.9021,30 Toora Drive,WESTMEADOWS, LODDON ,20030,1.8343985883935954,32,1,0,0,0,0
53312,-37.821873,145.00966,43 Type Street,RICHMOND, EAST GIPPSLAND ,19906,0.6595840861335035,8,1,1,0,0,0
90755,-37.95288,145.06071,5 Bernard Street,CHELTENHAM, YARRA RANGES ,19866,1.625192768447228,40,1,5,3,2,1
25585,-37.606075,144.92676,16 Newlyn Drive,CRAIGIEBURN, YARRA RANGES ,40221,1.535652576995322,41,1,5,3,2,1
93614,-38.001312,145.09923,7 Black Knight Street,MORDIALLOC, PORT PHILLIP ,19863,1.172139392768216,48,1,25,8,5,3
72485,-37.843243,145.25302,570 Mountain Highway,BAYSWATER, INDIGO ,19870,1.339355754039816,41,1,-1,0,0,0
68670,-37.855057,145.02237,8 Moorhouse Street,ARMADALE, BRIMBANK ,19945,0.30936500261906297,16,1,77,34,21,12
27663,-37.585526,144.9145,70 Kinglake Crescent,CRAIGIEBURN, YARRA RANGES ,40221,3.122261466496236,41,1,5,3,2,1
71838,-37.85678,145.22438,89 Amersham Drive,WANTIRNA, CENTRAL GOLDFIELDS ,19871,3.6305952188284176,37,1,0,0,0,0
43089,-37.71775,145.08626,31 Harborne Street,MACLEOD, WANGARATTA ,19984,0.7866592526762496,42,1,0,0,0,0
92652,-37.99727,145.08685,12 Mac Crescent,PARKDALE, STONNINGTON ,19864,1.0345127527902276,45,1,19,4,3,1
54107,-37.81614,145.04112,14 Haines Street,HAWTHORN, YARRA ,19904,0.7220360604773177,12,1,15,7,5,3
90811,-37.96332,145.07578,53 Brampton Street,CHELTENHAM, YARRA RANGES ,19866,1.8985422447728262,40,1,5,3,2,1
27668,-37.57163,144.91718,71 Bridgehaven Drive,CRAIGIEBURN, YARRA RANGES ,40221,4.075750809296386,41,1,5,3,2,1
22909,-37.723003,144.96042,5 Lorensen Avenue,COBURG NORTH, MOONEE VALLEY ,19963,0.2434719835096426,27,1,41,17,12,6
21902,-37.737625,144.95006,124 Murray Street,COBURG, MOONEE VALLEY ,19964,1.2144322232426619,25,1,41,17,12,6
45890,-37.71497,145.11742,18 Station Road,MONTMORENCY, PORT PHILLIP ,19986,0.3614734582796142,48,1,25,8,5,3
85519,-37.884064,145.01299,31 Edward Street,ELSTERNWICK, MORELAND ,19944,2.4462742011093837,18,1,111,50,47,25
13471,-37.69205,144.76512,8 Buckingham Street,SYDENHAM, HEPBURN ,20000,1.2875624724488564,34,1,-1,0,0,0
24390,-37.69557,144.97253,4 Hugo Court,FAWKNER, MONASH ,19961,1.3306514317718612,30,1,16,4,3,2
60353,-37.81688,145.1863,93 Dunlavin Road,MITCHAM, PORT PHILLIP ,19900,0.5150040951056779,30,1,25,8,5,3
9806,-37.89447,144.63826,30 Coventry Drive,WERRIBEE, LODDON ,20021,20.778835939580762,20,1,0,0,0,0
48144,-37.80635,145.04501,23 Uvadale Grove,KEW, SOUTH GIPPSLAND ,19903,1.7878635106557044,14,1,2,0,0,0
45332,-37.71361,145.09982,6 Monty Street,GREENSBOROUGH, GLEN EIRA ,19985,1.3061975556737673,46,1,15,4,2,1
66363,-37.785233,145.32439,4 Royal Avenue,MOOROOLBARK, WEST WIMMERA ,19877,1.0556915023589644,46,1,0,0,0,0
9634,-37.853367,144.72739,7 Khan Court,TRUGANINA, CENTRAL GOLDFIELDS ,20021,11.75282833188099,20,1,0,0,0,0
54764,-37.828445,145.04277,9 Leslie Street,HAWTHORN, YARRA ,19903,0.7253625420959193,14,1,15,7,5,3
55170,-37.84597,145.07962,187 Wattle Valley Road,CAMBERWELL, MELBOURNE ,19850,0.42007332178545237,23,1,23,11,8,5
20252,-37.795322,144.97195,93 Kay Street,CARLTON, STRATHBOGIE ,19843,1.7532201347562772,2,1,0,0,0,0
67211,-37.741398,145.34285,20 Chester Street,LILYDALE, FRANKSTON ,19876,1.6289705861347492,51,1,3,3,2,1
64018,-37.79204,145.28824,24 Plumer Street,CROYDON, CARDINIA ,19878,0.7710946660131306,42,1,25,10,5,3
36006,-37.68328,145.03444,41 Oxford Drive,THOMASTOWN, CAMPASPE ,20007,1.8060397218879847,46,1,0,0,0,0
91120,-37.973568,145.04942,1 Parkside Street,BEAUMARIS, TOWONG ,19866,0.8922385615261128,40,1,0,0,0,0
32083,-37.735233,145.01488,18 Josephine Grove,PRESTON, BOROONDARA ,20011,1.3091350483697783,37,1,12,3,2,1
62750,-37.83007,145.24329,23 Viviani Crescent,HEATHMONT, HORSHAM ,19871,0.22433349753616735,37,1,0,0,0,0
41001,-37.681904,145.05553,62 Botanica Boulevard,BUNDOORA, WODONGA ,20007,3.6380784785881604,46,1,3,0,0,0
72518,-37.85321,145.25894,6 Tracey Street,BAYSWATER, INDIGO ,19870,1.5120945579397265,41,1,-1,0,0,0
10192,-37.791485,144.92245,19-21 Stockmans Way,KENSINGTON, SOUTH GIPPSLAND ,20040,0.7372214208013664,10,1,2,0,0,0
19708,-37.678234,144.8986,33 Elizabeth Street,WESTMEADOWS, LODDON ,20030,1.926723725442691,32,1,0,0,0,0
8784,-37.879963,144.75691,108 Point Cook Road,SEABROOK, MACEDON RANGES ,20021,12.17305551888211,20,1,1,1,1,0
16243,-37.700714,144.92459,1/66 Widford Street,GLENROY, WYNDHAM ,20032,0.7759381476057552,28,1,99,43,33,20
66970,-37.75174,145.3384,12 Kerr Street,LILYDALE, FRANKSTON ,19876,0.9215132146898903,51,1,3,3,2,1
8724,-37.749947,144.75117,9 Yallambee Place,BURNSIDE, MOYNE ,20002,4.339124642575456,28,1,0,0,0,0
64734,-37.790337,145.27467,6 Rose Court,CROYDON, CARDINIA ,19878,0.7706714485945001,42,1,25,10,5,3
4027,-37.83942,144.87823,1/32 Elizabeth Street,NEWPORT, MANSFIELD ,20023,4.2329782394344795,15,1,0,0,0,0
18424,-37.666294,144.93607,20 Mildura Crescent,DALLAS, MOORABOOL ,19960,0.9408909466861575,34,1,7,2,1,0
34908,-37.728867,145.02734,40 Eisenhower Street,RESERVOIR, EAST GIPPSLAND ,20011,2.163929295746185,37,1,1,0,0,0
17335,-37.702003,144.93398,49 Justin Avenue,GLENROY, WYNDHAM ,20032,1.5023383914941408,28,1,99,43,33,20
33835,-37.72271,144.99538,14 Kinsale Street,RESERVOIR, EAST GIPPSLAND ,20011,0.9086661112057555,37,1,1,0,0,0
81587,-37.985832,145.22435,93 CLOW ST,DANDENONG, CARDINIA ,19888,1.363161592300031,46,1,25,10,5,3
16278,-37.706112,144.9364,10 Valencia Street,GLENROY, WYNDHAM ,20032,1.6983552302226863,28,1,99,43,33,20
56078,-37.846703,145.12024,1/117 Station Street,BURWOOD, MARIBYRNONG ,20042,3.0608840623519,22,1,22,7,5,3
47433,-37.722378,145.14485,67 Brougham Street,ELTHAM, FRANKSTON ,19987,1.0169302310960175,52,1,3,3,2,1
79772,-38.004295,145.14717,17 Marga Place,KEYSBOROUGH, KINGSTON ,19862,4.701286197230692,51,1,13,4,2,1
71619,-37.861385,145.21992,5 Kalinya Drive,WANTIRNA, CENTRAL GOLDFIELDS ,19871,4.27009718799073,37,1,0,0,0,0
33643,-37.718884,144.99506,111 Henty Street,RESERVOIR, EAST GIPPSLAND ,20010,1.0746346596837666,40,1,1,0,0,0
25202,-37.61007,144.92546,12 Dymock Court,CRAIGIEBURN, YARRA RANGES ,40221,1.8233223133204137,41,1,5,3,2,1
43793,-37.716133,145.08534,44 Frensham Road,WATSONIA, MANNINGHAM ,19984,0.5920112040757332,42,1,11,6,4,2
64543,-37.774284,145.29945,49 Lee Ann Crescent,CROYDON, CARDINIA ,19877,1.6293630495409488,46,1,25,10,5,3
47812,-37.80224,145.05264,12 Simpson Street,KEW, SOUTH GIPPSLAND ,19903,2.322428548262529,14,1,2,0,0,0
58655,-37.816895,145.16718,1A Koroit Street,NUNAWADING, STONNINGTON ,19899,0.7942667119984673,28,1,19,4,3,1
66718,-37.780937,145.33763,8 Freshfield Avenue,MOOROOLBARK, WEST WIMMERA ,19877,2.2597775089206342,46,1,0,0,0,0
67302,-37.744118,145.34671,28 The Gateway,LILYDALE, FRANKSTON ,19876,1.272067785676683,51,1,3,3,2,1
24135,-37.69808,144.96423,2 Manston Way,FAWKNER, MONASH ,19961,0.5534505644162757,30,1,16,4,3,2
77450,-37.924507,145.17029,12 Matlock Avenue,MULGRAVE, MACEDON RANGES ,19913,3.1512799324815046,36,1,1,1,1,0
63708,-37.79258,145.2662,18 Gladys Grove,CROYDON, CARDINIA ,19878,1.305415247431611,42,1,25,10,5,3
27867,-37.61154,144.92688,88 Yarcombe Crescent,CRAIGIEBURN, YARRA RANGES ,40221,1.8094009045267914,41,1,5,3,2,1
7557,-37.746956,144.77199,56 Appian Drive,ALBANVALE, HEPBURN ,20002,2.481104195585989,28,1,-1,0,0,0
64015,-37.80954,145.27315,2-4 Morris Road,CROYDON, CARDINIA ,19878,1.7011561542335505,42,1,25,10,5,3
86026,-37.895554,145.00366,114 Asling Street,BRIGHTON, HUME ,19941,3.270975802707543,27,1,332,214,155,80
56776,-37.842804,145.10226,51 Murray Drive,BURWOOD, MARIBYRNONG ,19895,2.0992619450570458,21,1,22,7,5,3
11624,-37.765575,144.8896,9 Chicago Street,MARIBYRNONG, BAW BAW ,20037,2.5712164369639363,16,1,3,0,0,0
5460,-37.79387,144.84908,11 Pritchard Avenue,BRAYBROOK, HUME ,20022,1.3591575993035685,17,1,332,214,155,80
28013,-37.588566,144.90598,LOT 5317 WATERVIEW BOULEVARD,CRAIGIEBURN, YARRA RANGES ,40221,3.6090712597684527,41,1,5,3,2,1
68242,-37.863506,145.02316,1 Gladstone Avenue,ARMADALE, BRIMBANK ,19944,0.6195275700879969,18,1,77,34,21,12
79906,-37.993492,145.1569,21 Dryandra Crescent,KEYSBOROUGH, KINGSTON ,19890,3.4108319991462115,41,1,13,4,2,1
13862,-37.75721,144.90198,15 Beaver Street,ABERFELDIE, MITCHELL ,20037,1.2585765874591266,16,1,14,5,3,1
65450,-37.7961,145.31383,60a Hawthory Road,KILSYTH, SURF COAST ,19877,1.2698520391844352,46,1,1,0,0,0
86214,-37.90363,144.99521,16 Vaucluse Street,BRIGHTON, HUME ,19940,3.8556631189332657,28,1,332,214,155,80
49016,-37.810265,145.0774,14 Cremorne Street,BALWYN, HOBSONS BAY ,19893,1.6184577119546562,20,1,20,14,15,10
14209,-37.754948,144.90019,292 Buckley Street,ESSENDON, NILLUMBIK ,20037,1.41360418827833,16,1,4,1,1,1
78136,-37.912926,145.16158,5 Grainger Court,MULGRAVE, MACEDON RANGES ,19914,3.4758626293969863,33,1,1,1,1,0
8424,-37.75342,144.78787,32 Grassland Crescent,CAIRNLEA, YARRA RANGES ,20002,1.4342372164345387,28,1,5,3,2,1
50080,-37.765114,145.1001,26 Alison Avenue,BULLEEN, MARIBYRNONG ,19935,3.5820635675430803,34,1,22,7,5,3
24271,-37.71231,144.97261,29 Lynch Road,FAWKNER, MONASH ,19962,1.0931787080175044,28,1,16,4,3,2
